geoid,residential_landuse,commercial_landuse,industrial_landuse,retail_landuse,forest_landuse,road_residential,road_primary,road_other,transport_point,food_point,health_point,education_point,retail_point,total_population
53053061002,1.1465405872043533,0.1568097039131246,0.040349693160248,0.3467404762250357,0.00049531866712,13.420040633696924,2.291467519394152,6.018871370486425,0,17,2,4,32,4506
53053061100,2.294708999478373,0.2648807313413727,0.0,0.2088176051926992,0.0177771459651247,31.41961427119216,5.418747832160999,7.393089964029015,0,12,3,3,32,6130
53053061200,1.5542426274752237,0.0999980876074527,0.0,4.194183759161792e-05,0.0,22.70905772215721,1.3255573195295207,5.7472918714468255,0,19,1,2,15,5146
53053061300,1.1329238204199152,0.0292530582483639,0.0023343329028364,0.0735560469888985,0.0,17.05846469983125,1.6989595448199908,5.642206580131528,0,6,5,3,17,4840
53053061400,0.0453830853625522,0.0014038407499776,0.0,0.0194249735983976,0.0,10.021610876928564,0.4117682767520534,6.644010667515872,4,4,4,4,10,3332
53053061501,0.0029836252782432,0.0,0.0,0.0,0.0,4.212084422416146,0.9869762692987452,3.253204801813197,4,6,7,1,17,2382
53053061502,0.3812749080729348,0.0,0.0,0.0,0.0,5.397504017588799,1.4908160234362968,3.236693920504568,4,13,3,5,24,2775
53053061601,0.0,0.0,0.0,0.0,0.0,5.238924455100386,2.2294831626793754,7.841035221038189,6,42,2,5,71,2079
53053061602,0.0,0.0,0.0,0.0,0.0,6.355277597546339,2.3704924592875867,8.866334705461991,1,26,0,4,30,939
53053061700,1.0379643710521806,0.1129585129461695,0.2011573647235575,0.0,0.0,16.238006535554565,1.9883188333653088,9.804381107919909,0,1,2,2,8,5501
53053061800,0.8322809977688156,2.7582506791076327e-05,0.0,0.0553448535697255,0.0,12.99748921467058,0.7274255364777344,1.6822414627306743,0,4,1,3,4,2766
53053061900,0.538627509436501,0.0,0.0,0.1230486865426678,0.0,9.217933721132246,1.3646559647850878,1.8465221295794016,0,4,1,1,5,1895
53053062000,1.3962432152697373,0.0528651054636709,0.0762729172862846,0.0,0.0,20.624584141314937,0.0370722694918341,5.660802862018836,0,4,0,2,8,4489
53053062300,1.9998003025816569,0.0234604753086953,0.0,0.0,0.0,26.625933397602527,1.0990533583738908,3.788675979435953,0,2,0,4,5,6019
53053062400,1.884125922985494,0.0710411487700385,0.0,0.0631063892163541,0.0,24.376523363548863,2.748630439731655,2.852715042012868,0,4,0,2,10,6781
53053062501,1.497557580273558,0.0089985854760624,0.0114777265286304,0.0577573685058665,0.0,20.213052734823115,0.9439650818154414,3.848165764850778,0,2,0,1,12,4311
53053062502,0.9878868364168368,0.0060263139203499,0.0,0.0208284081132024,0.0,13.468223097185431,0.0,4.037586001476322,0,0,0,3,1,3382
53053062600,0.6345167884305357,0.7675939629959718,1.0915649859046062,0.9485753915469444,0.0,27.79767998495931,2.45327251603337,28.13892031740766,2,40,2,5,258,4077
53053062801,1.1881968871367703,0.083297280928118,0.1950269578389494,0.2035863814572779,0.0,14.78492958757764,3.747369867011885,5.319618952805013,0,9,1,0,36,7604
53053062802,1.4529335503396863,0.0281673450749051,0.2478396502809976,0.0,0.0,22.79214733978345,1.790286600660893,3.2686401550768656,0,0,0,2,3,4149
53053062901,0.4668600446662493,0.0108125395076587,0.0,0.0,0.0,6.436653666854464,0.0,2.5894856424919768,0,1,0,1,4,4010
53053062902,1.446806164006624,0.2594657107775988,0.0,0.0,0.0,20.59702628576165,1.60605628600372,3.70929388111567,0,2,0,3,35,4083
53053063000,0.939805138877141,0.1905130892829474,0.0,0.1822438565383506,0.0,14.017686010974227,0.8978993043187932,6.0475147750564,0,0,1,4,13,3705
53053063100,1.6586715500506304,0.0,0.0,0.1206514011179466,0.0,18.525807507737955,0.2982203167135073,7.123150501674622,0,8,1,0,16,4207
53053063200,1.972385274317604,0.0,0.0072534948797423,0.0419517752982303,0.0,27.383624023512915,1.7767970233670016,2.854431767293311,0,3,2,4,13,5289
53053063301,1.35021818678438,0.0022141576302475,0.0,0.0490127051179863,0.0,16.820724693748115,1.613077486405592,1.549413409684698,0,4,0,1,12,4083
53053063302,1.272835294928311,0.0444589057914278,0.0400733728264498,0.0,0.0,15.700065677638811,0.0,3.651925334099792,0,0,0,1,4,5115
53053063401,1.4608630030148086,0.0896391618612763,0.0,0.0626568322619454,0.0,16.035115292023914,2.633195327506888,0.0344667834024923,0,3,0,0,9,4225
53053063402,1.569101060258944,0.1911524821478989,0.0,0.0,0.0,15.66391853879655,1.212448064933319,1.650458520057085,0,1,0,1,5,3626
53053063501,1.45674738781827,0.0534864163153573,0.0,0.1230302908464182,0.0,19.09581362028377,1.2819303896880363,3.671334231420251,0,4,0,3,11,4329
53053063502,1.5958795470018434,0.034789822883342,0.0,0.0,0.0,17.25119602256457,0.0,4.350312552009003,0,0,0,2,4,4875
53053070100,0.2135551614733975,0.0,0.1459051636891187,0.0,54.12507457198847,83.85062665821198,42.44510405589376,461.383756462452,0,20,0,1,13,3795
53053070401,0.3964324818641737,0.0876975128858345,0.0,0.0,0.0,17.48300887374834,0.0,12.049802334950066,0,0,1,1,4,2021
53053070404,2.3368908768088668,0.0,0.0,0.0,0.0,33.18686045663302,0.0,3.959673539408297,0,0,0,3,1,5346
53053070703,2.6464866196296657,0.0559591745634511,0.1834511021987996,0.1257912251027722,0.2527323427606047,28.78215592914012,2.123191501823853,12.327720618484095,0,16,2,5,36,6335
53053071100,5.215817426023791,0.0266919569832884,0.0868373437427125,0.0049290537068484,0.0,18.12566435729459,0.0,13.02487535960543,0,0,0,1,1,2534
53053071205,3.972573648019055,0.0160274344046858,0.0751066833282719,0.0019675693637873,0.0879783989159897,33.33099374080723,0.0,16.16270170971619,0,1,0,0,2,4877
53053071206,5.556160864619163,0.0713403862963835,0.0423447510309028,0.6170078450879457,0.0,37.173996240901786,0.9059271647085714,15.064190736873098,0,14,1,1,79,6762
53053071207,1.9787385837663285,0.1956342600979425,0.1338970559011673,0.3867642627616725,0.0,23.31742231451101,1.91465983561008,10.96751590286246,0,5,3,2,34,6676
53053071209,2.036730075925042,0.0,0.0,0.0,0.0,22.256347773201195,0.0,3.5413975519425724,0,0,0,4,0,4068
53053071210,4.462297631091399,0.0087205588743559,0.2575374794300697,0.0,0.0,40.262364934722,0.0,9.914953099672134,0,3,0,1,1,5744
53053071211,1.6950797093230248,0.0311949928833263,0.0,0.1292404295072387,0.0,19.420828887650885,0.356603475998116,3.64419779058202,0,13,1,0,30,5148
53053071212,1.3685670942237702,0.0,0.0,0.0706543116539222,0.0,13.116238125649271,0.7269495785108547,1.8286704841193624,0,9,1,0,16,3942
53053071304,3.1629882748555818,0.191129677288843,0.0,0.2932542642218504,0.0075401570186647,27.50559587165319,1.107561638800065,11.596439228835688,0,11,3,4,52,6374
53053071305,6.599635618405374,0.2043156702550293,0.2774082448581511,0.0982509886448529,0.0,25.6792528072184,2.018976371496249,20.43686148792873,0,4,1,1,21,3741
53053071306,7.930144920363562,0.0485855749628942,0.0983954801027499,0.0023292671628913,0.0,39.11208307898982,3.822653028979049,24.58620155914228,0,1,0,2,10,6794
53053071307,4.015905427354185,0.088034938697865,0.1734849739707404,0.0664464954939215,0.0,28.64895644527747,1.5425453103284334,6.701101007629489,0,2,1,0,5,5503
53053071309,2.706003450291322,0.0031990345473665,0.2538791764444046,0.0,0.0,24.72447514556184,2.3914742929571995,7.647844758087229,0,0,0,1,1,4658
53053071310,4.854336266389009,0.0987418050652025,0.0379800805585913,0.0022118177465,0.0,34.686743601794525,2.4195769021664053,6.181468896661966,0,0,0,0,4,7081
53053071403,3.0054073956561806,0.1085748914514319,0.0,0.0,0.0,29.87604156098086,4.091328136434932,3.4351690720036023,0,0,0,1,2,3970
53053071408,2.29190013117673,0.1480032390242496,0.0,0.081407727836191,0.0,23.16851475020891,1.6751389520526128,5.344676590441772,0,4,3,3,12,4165
53053071409,1.834527331775757,0.0722542611473307,0.0181733045537975,0.0016830956073499,0.0,21.073867668790733,3.0796723036586013,5.529317020408744,0,2,0,1,2,5229
53053071411,2.038785876689241,0.147449343076775,0.0978624457164954,0.1190876197311152,0.0,29.671403401194446,2.5905184101609584,7.501833415997138,0,2,1,0,8,6772
53053071412,4.284421290448757,0.0523664413295081,0.3444805918320813,0.0081474611441082,0.0,34.89287365996805,5.523119846945128,8.71581021490614,0,0,0,2,2,6246
53053071413,2.8497728970407694,0.0221959711220264,2.371019467707024,0.0645192186887347,0.0,21.46322548404365,0.3135964753420698,11.727923322102823,0,1,1,1,8,2879
53053071414,2.085372724716616,0.0,0.0231699032027933,0.0,0.0,23.417720992645258,0.3639998678971542,5.89143614111159,0,0,0,3,0,4407
53053071415,3.749369221342036,0.0,0.0,0.0,0.0,18.35412957048146,0.4334752071380722,6.182811519156616,0,0,0,1,0,2827
53053071416,1.1734616412486636,0.0823297076251729,0.3204603122344502,0.0939974103259141,0.0,15.925742080698496,3.252286885145365,1.573040118509524,0,4,0,1,19,2304
53053071417,1.8835388208807824,0.020323717286102,0.0011558823438711,0.0,0.1058468124766701,22.87518636109404,2.097263842819208,5.437024577344705,0,0,0,2,0,6467
53053071503,3.618909217820235,0.3011083177937426,0.2072334021373398,0.0417821245735142,0.0,29.422620365790227,4.052915051694706,7.104394172742957,0,4,0,2,20,5608
53053071504,1.221706198295543,0.1849124719710384,0.0058702732085807,0.0,0.0,19.61729331662197,2.368059379336632,10.281462610331866,0,13,1,4,7,5753
53053071505,3.132068603405083,0.5581498147466891,0.0266115155118325,0.0,0.0,28.062859206364184,1.107018699945237,8.84176393885182,0,1,0,1,10,5057
53053071506,2.7553088726358035,0.0004468705482028,0.0,0.0,0.0,29.50107491041312,0.0,4.963517868823277,0,0,0,0,0,5533
53053071601,2.7677666997573382,0.1122648864908967,0.0564737594739495,0.0839841875135027,0.0,21.75012937213889,1.0029196352027745,10.569421723290924,0,1,0,1,7,4782
53053071603,1.6853390392663496,0.031677759372606,0.2989913050723736,0.0098363320669969,0.0,17.000454502383445,0.0,8.62527005409847,0,0,0,1,6,3959
53053071604,0.8032610270024588,0.046765581473384,0.0950346730946145,0.0,0.0,12.2711662745395,0.0,2.4250194636356444,0,0,0,1,1,4591
53053071703,0.4412876828078065,0.1610865158522745,0.0,0.0,0.0,2.583432810919714,0.0,2.683766338309613,0,2,0,0,1,4062
53053071704,0.5292622999742824,0.0274806504795025,0.3517205302933501,0.0,0.0,7.277197459037816,0.1271571269995817,3.567313156109681,0,2,0,0,3,5131
53053071705,1.835542271055682,0.206317741563125,0.0108093526532817,0.0038085162528707,0.0,18.20482313286279,1.321721826790894,7.1674807145780655,0,3,0,1,12,4365
53053071706,0.4911959299359604,0.0428164684186665,0.1892273756745226,0.0200588088473768,0.0,6.85471490414819,1.0808975067253392,4.127584075135182,0,3,0,0,7,1858
53053071707,0.9017865321258964,0.1362593696411708,0.0128769729265729,0.0379643930074166,0.0,12.949652182325709,1.147815618446984,4.002151392276259,0,1,0,2,7,2360
53053071803,1.3635011277582691,0.480442121431884,0.1725634611269031,0.0983521762780437,0.0,19.365167112335133,4.960205017387152,3.817638020381001,0,11,3,1,58,5821
53053071805,0.0366820648779749,0.003005281723103,0.0,0.0088352363249205,0.0,11.621390374115816,0.6305274690338468,3.798701138480843,1,7,5,1,37,4374
53053071806,0.0145228295031231,0.0117476173811277,0.0346400468268891,0.0021395642381255,0.0,8.355071302945976,0.4857843900759275,4.492843026709363,0,8,1,0,32,3989
53053071807,0.4457258395933287,0.3094598045795791,0.8585165383822084,0.0026055589397398,0.0,20.67420019529576,2.249865410577708,11.20013766386864,0,14,3,4,49,3383
53053071808,1.0190881860124124,0.2377400730882909,0.0,0.1257627060314549,0.0,15.91229127596045,1.5659956888022095,1.885847319549952,0,0,0,0,18,4248
53053071901,2.2399641897879894,0.2203158144497171,0.0,0.5395645139288476,0.0,29.232124473324703,1.6015728606259134,14.62723837707053,0,30,19,6,97,5344
53053071902,5.106724891140458,0.066782900436347,0.0,0.0067448874664059,0.0,36.30026442167381,0.9377389964581052,12.805318969804146,0,0,1,0,2,5379
53053072000,1.033969167767146,0.073815643877388,0.0,0.0,0.0,13.030347004546,0.0,10.119348688122782,0,6,0,1,15,4505
53053072105,2.591674369371364,0.0,0.0034802825028631,0.0,0.0,18.107328108071435,0.0,15.989705710028872,0,1,1,4,0,5636
53053072106,2.03266218061542,0.1039708310118383,0.0744099242861518,0.0693658185925785,0.0,22.765826779518147,1.4659131328438286,6.13540976849951,0,10,10,5,22,6288
53053072107,2.461112786983131,0.0064916841630086,0.0,0.0191558721050773,0.0,23.96669093587561,0.0,11.913001550680445,0,2,0,2,4,4324
53053072108,2.762283677513541,0.0050720613101801,0.0191368740359753,0.0044271271394533,0.0,23.99443960753801,0.0,12.84679788836958,0,1,0,2,0,5367
53053072109,2.902582749589728,0.0251140527072269,0.0042291767027947,0.0050208640722542,0.0,21.280074239607984,0.0,9.120275314358617,2,5,0,2,4,3301
53053072111,1.4878626371389818,0.0,0.0192780269307654,0.0,0.0,13.90250736447822,0.0,5.061013405350301,0,0,0,1,0,2945
53053072112,1.748280497579512,0.0,0.0070641626244887,0.0157610128272816,0.0,22.55388632788835,0.0,4.467851272117142,0,0,0,3,2,4845
53053072305,2.179203889834325,0.0730054096211749,0.0079241822203947,0.0357147315949719,0.0,33.31814508412506,1.45889036129298,8.744625316836402,0,7,7,2,19,6032
53053072307,0.6137656188292216,0.0329394703580933,0.0151727276184578,0.0039719609296958,0.0,18.722961163379374,0.8031760603256624,4.547197854956554,0,1,2,3,12,5085
53053072309,2.5508015941731266,0.040559322086423,0.0,0.0,0.0,24.094228286462887,0.0,6.450659976714106,0,1,1,2,2,6053
53053072310,1.2690905936520898,0.0419450947152166,0.0,0.0821356122633315,0.0,15.60579380693574,1.6083313275189466,7.917502655929941,0,8,10,2,35,3784
53053072311,1.093279320901305,0.2144079369587936,0.0108149409529917,0.2297705308041483,0.0,15.521662499720067,3.63528669731422,6.4127223698780975,0,12,18,3,69,5412
53053072312,1.563044448399294,0.0146523065802718,0.0,0.0429168046696068,0.0,17.741040319038664,2.5159726018882,5.914581567856894,0,2,1,1,6,6068
53053072313,1.4659155921885558,0.0124945111193851,0.0,0.0226795472197199,0.0,21.700507408366523,0.4021722989724866,6.259173447810488,0,5,5,1,5,4312
53053072314,1.3396166069554576,0.0540506064469938,0.0076213927316026,0.0012372982359581,0.0,21.90114105822746,1.8542881165248948,4.808140757447015,0,1,2,2,5,4859
53053072315,1.2769417570249566,0.0,0.025806456193414,0.0,0.0,16.887232530330635,0.0,7.721216950256007,0,1,0,1,1,2805
53053072405,0.0,0.0,0.0,0.0,0.0,41.935087230825054,0.0,15.143406705966347,0,0,0,1,1,4074
53053072406,0.0154550567676873,0.0,0.0,0.0,0.0,64.8160013506328,0.0,20.561339621856423,0,0,0,2,1,6508
53053072407,0.1523985445613121,0.0057172248813757,0.0,0.065456368973383,0.0,28.891351599934644,0.0,12.547225965245524,0,7,1,0,19,5445
53053072408,0.447932056511647,0.0,0.0,0.2872144414463646,0.0,60.857764719508864,0.0,21.202560206931786,0,20,4,3,54,6413
53053072409,0.0,0.0,0.0,0.0,0.0,30.38388193206329,0.0,11.19137443413197,0,0,0,0,0,2447
53053072410,0.0,0.0,0.0,0.0,0.0,46.460773192070654,0.0,15.720222648716645,0,1,0,0,1,3613
53053072503,0.0293362578096425,0.0,0.0,0.0397167377187352,1.6510435643182708,48.73684254330713,6.634944511093696,13.513509976522728,0,2,1,1,7,4509
53053072504,0.0045129527871979,0.0,0.1779502297872738,0.0,0.0,53.81399874655925,0.3825487699103715,12.088227621755596,0,4,0,3,16,4878
53053072506,0.4455028063882435,0.0,0.0,0.0,0.0,52.285043303505375,0.0,13.324247283720418,0,0,0,0,0,3944
53053072507,0.1301073701241708,0.0232318044952319,0.0149344081483283,0.0700931794664298,0.0,20.3698134950872,0.0,14.296337939759663,0,25,0,3,58,3271
53053072508,1.1562871425043542,0.0,0.0,0.0,0.0,50.05322949363868,1.116807802892845,11.510798197664723,0,0,0,5,3,3996
53053072509,1.9277955350618925,0.0,0.0,0.2304937396071872,0.0,45.298125336539584,0.1129280499439467,12.880875565147017,0,3,3,1,21,5062
53053072603,0.203677509403603,0.0,0.0087731922205766,0.0,0.0,234.8316875629613,0.0,53.589856894999954,1,2,0,10,2,6535
53053072801,0.0,0.0,3.0667269781347075,0.0,0.1800929761475812,19.72880561888744,0.0,10.907103888872618,0,0,0,0,1,4745
53053072802,0.0,0.2434963501515071,0.0,0.1786974006445228,0.0,21.28232915930292,0.0,15.433804187411544,0,9,2,2,11,4769
53053072901,0.0522459683413589,0.0001261129350632,0.0087042476298245,0.0,0.0075857792523349,15.439692821493304,1.2260228917462924e-05,41.200320902900025,0,1,1,1,5,3268
53053072903,0.0114897492037385,0.0,7.559074585665328e-05,0.0,0.4960911883379317,28.62672332668289,0.0,65.04891875405892,0,3,3,2,3,6744
53053072907,0.000122254497817,0.0,0.0058407025159884,0.0,0.0,25.147328612708204,0.0,47.943749123634376,0,0,1,2,0,4757
53053072908,0.0,0.0,0.0,0.1694023914543466,0.0,32.78468570405708,0.0,22.95284392673902,0,1,0,1,4,6550
53053072909,0.0358145800605148,0.0035499639255163,0.0113002516703442,0.0187694642196552,0.0028103082273339,9.262420992045907,2.551125499395284,126.09778513399488,0,0,0,0,3,2030
53053073001,0.1132812731093528,0.0,0.0243265188250404,0.0,0.0,117.17088140632126,0.0,46.120066956990335,0,1,0,2,2,6528
53053073005,0.1945877924546405,0.0,0.0,0.0,0.3286022542044051,112.11212903789128,0.1954848091857909,29.597558836502323,0,0,0,1,3,4430
53053073006,18.163610695509018,0.0,0.0,0.0,0.0,201.3305868724113,5.736949668284449,49.80443672330599,0,1,0,0,3,4306
53053073110,2.6544695022050986,0.0,0.1609430674560947,0.0,0.0,25.077049552347148,0.0,6.561062759381876,0,0,0,2,0,3899
53053073111,2.659550669722013,0.1166482697430395,0.3305844925777547,0.0131180164589025,0.0,23.74245982708588,1.621195099509212,5.378548050584589,0,2,1,2,19,5144
53053073114,5.20862979841459,0.0159829312390588,0.0254918519588623,0.0,0.0,44.045524948991805,4.234521774821907,2.6720631033665163,0,0,0,0,0,5319
53053073115,6.093606414365828,0.0,0.0,0.0089220818068663,0.0,37.13840410515527,0.0,8.004371294933428,0,0,0,1,1,4743
53053073116,8.894071409009008,0.0620364876148892,0.0,0.0,0.0,53.09449388251059,0.0303743419244346,9.22040502358967,0,0,0,0,6,5070
53053073117,0.1066407571819141,0.0,0.0123073193700751,0.0,0.0,77.34559982021939,10.201477573375874,24.880142173946098,0,2,0,3,2,3866
53053073118,3.343082611984892,0.0,0.0,0.003697953052717,0.0,76.13714278784848,4.018299953827563,17.07725596081168,0,0,0,1,6,4709
53053073119,0.0,0.0,0.0067905566800361,0.0075966701657512,38.64602509315567,74.38684452561493,9.072673939090889,75.21293365608517,0,2,0,1,5,2783
53053073120,2.0526045627096634,0.1237353953395275,0.0,0.0351462207124829,0.0,22.575633513280337,0.1501042809877803,6.801478702278807,0,1,1,2,20,5089
53053073121,1.7678238279392402,0.0064385281541684,0.0,0.4339039502909201,0.0,23.25962310429084,2.241455166866204,5.868545488271562,0,15,2,2,28,4559
53053073122,1.6100794041847168,0.0825169220067126,0.1131077394864493,0.2595220516275585,0.0,27.20852359475648,2.0521770940321766,7.393936096383091,0,7,2,2,34,5505
53053073123,3.972851950956565,0.0442026089943279,0.0,0.0113570579002716,0.0,49.34175849097532,0.6635901210071877,8.240444309131819,0,0,4,4,1,4826
53053073124,2.065540657103288,0.0372733438134326,0.201891861573059,0.0882255492962628,0.0,24.24284675472681,0.0758726408282183,0.0560115471333148,0,7,2,1,26,4674
53053073126,0.762869900312604,0.0,0.0,0.0528389158504425,0.0,11.372599103926412,1.0382566708187313,1.966349242875256,0,0,1,0,1,4579
53053073127,1.7731790959857796,0.0190286747867632,0.215402525877141,0.0512544242345512,0.0,21.553235792836645,4.129358779250794,3.9068312197892494,0,3,0,2,3,2736
53053073128,2.393632633319485,0.0,0.8382210335855791,0.1134199531718858,0.0,34.0734793854945,2.68882706420652,2.2771670562895903,0,10,2,0,14,7031
53053073129,2.1741881981866644,0.0173563964143322,0.0,0.0127314631904806,0.0,28.138105295628847,1.976583552456168,2.1327367187286934,0,5,1,0,14,5017
53053073130,7.026880668971848,0.0068321984752801,0.1950640502023112,0.0165063677135299,0.0,46.01505472603685,2.3439285259577347,9.10324558826984,0,3,2,3,17,3780
53053073131,1.3916147063997828,0.0,0.0211381469281358,0.0,0.0,15.739328892521492,1.6242059520106988,1.6216715030655209,0,0,0,1,0,3311
53053073132,1.2650741884520242,0.0244354278486247,0.0083472137138846,0.0,0.0,20.705118255819777,0.0,1.3096979227819694,0,4,0,0,5,4649
53053073133,1.7494344723562707,0.0,0.0103194609037413,0.0,0.0,17.412579549248925,0.0,4.466348275778223,0,0,0,2,0,4536
53053073200,0.0474454139658665,0.0,0.146856400447556,0.0,125.31733094634863,183.1377295624085,62.55686518592103,219.41663571273003,1,27,2,5,53,6616
53053073301,1.4725409497616255,0.2336512743105585,5.164223838176976,0.1390955366474986,0.0427160310022094,32.71627963612503,0.0,29.319331481814675,0,29,1,3,80,5483
53053073302,2.103619540120876,0.0848464151859542,0.0302473852495768,0.0,0.0,27.296979946813234,0.0,7.853740628874951,2,8,2,8,43,4766
53053073404,2.9726675516417296,0.0216606825972217,0.0276339766130413,0.0566767274328861,0.0,32.9346185543436,1.887526118630718,15.224953235165373,0,18,3,8,19,5755
53053073405,1.1239689880778911,0.0601543370691393,0.0120646763476078,0.0,0.0,12.137896989118367,1.3312037560205088,4.625804790002327,0,1,2,1,3,3993
53053073406,2.3742149370153824,0.3135137861270706,0.1620923408910918,0.124177394314274,0.0,23.307415876525067,0.0,6.87765962905346,0,12,4,5,65,6386
53053073407,0.9719697000185092,0.1158205146370135,0.0111177760499944,0.7128068712491177,0.0,18.36031875228089,4.443389361901795,3.90773926420613,2,35,3,3,129,3337
53053073408,2.1301635361416635,0.0421779634495432,0.0876166060745486,0.0503669077489999,0.0001458493604344,25.36657228163144,1.308536430150908,4.536491533829888,0,1,0,4,9,4180
53053073501,2.9093809183070207,0.0649321549458388,0.0224599871121836,0.0285428185622682,0.02439090786667,30.5342263235446,2.239511963528362,14.693880450415277,0,4,1,2,10,4001
53053073502,1.324934545155441,0.0082208422176467,0.0166000630783757,0.0,0.1049849174887927,33.681211939299786,2.8114341527098947,14.94191004048238,0,1,0,2,0,4699
53053940002,0.3445929423281642,0.2251158088865369,2.729608976065143,0.2965689438237356,0.0,31.03503128748908,3.7912634883023975,24.980613981952505,0,14,3,1,86,4393
53053940004,9.279852390280713,0.0520702733761321,0.3740164807045569,0.0074534471340103,0.0,46.00953497002045,4.551044837470546,30.788450509567618,0,2,0,4,9,6228
53053940006,0.6013094847575684,0.0,0.0,0.0,0.0,10.750478220464563,0.999947472871046,1.6551762625827997,0,0,0,2,0,3624
53053940007,1.270731006145707,0.1623893389218406,0.0077197267650474,0.0,0.0,16.43935717250358,3.9358117306211735,4.645910565802661,0,0,0,2,7,3120
53053940009,1.4611998010730636,0.0,0.9628540269218084,0.0,0.4677816133807107,27.06709831694285,0.3000629205719613,15.1590793345758,0,1,0,1,3,3746
53053940010,2.093230944695579,0.138423602542992,2.168204123609997,0.0844197473425486,0.2338114990648277,27.321029101718302,2.3547180442582163,17.89477281314645,0,0,0,2,14,4674
53053940012,0.6865980737343755,0.1357908259695669,0.751651702184134,0.0027679493094919,0.0,6.343934989684751,0.11227139718001,6.890994409823508,0,0,0,4,10,4022
53053940013,0.6398044811608293,0.0,0.109382116152654,0.0,0.0966536674471001,14.098008636217926,0.0,2.0378219589567084,0,0,0,0,0,3762
53045960700,0.0,0.0,0.0,0.0,0.0,15.73941515455021,0.0,4.185810639857095,31,5,4,2,28,2009
53045960800,0.0,0.0,0.0,0.0,0.0,47.29523272056661,6.643498278650315,11.593130960422744,54,16,2,2,37,3863
53045960900,0.0,0.0,0.0,0.0,0.0,36.97083070628712,1.6175122263335,5.844960853599685,10,2,0,7,7,4859
53045961000,0.0,0.0,0.0,0.0,0.0,90.05770871133694,2.3904297194004616,34.20602401950771,2,0,0,2,1,5307
53045961101,0.9099275759495764,0.0,0.0011971095474127,0.0,0.0,92.1848770013574,0.0,47.76801148923495,4,0,0,0,0,2837
53045961102,0.0,0.0,0.0,0.0,0.0,84.61720138773346,2.082365591097761,17.40355501410967,9,2,0,1,4,3925
53051970300,0.0151866216814252,0.0112734183994742,0.0246311584937789,0.048955878029935,41.05290652432846,85.45364608095193,15.338700707244756,39.0464404707308,15,8,2,5,14,3238
53051970400,0.0315600724251075,0.0170754802080654,0.0,0.0,203.95217209885223,150.3933371129563,3.188761697687865,167.8721448979028,10,0,0,0,4,2682
53051970500,0.0,0.0168780353490465,0.0,0.0037062990531087,45.53412381846122,89.00080455203698,0.0,71.26001992550162,3,0,0,0,2,2871
53055960102,0.3995157508231158,0.0,0.0,0.0,0.0,118.84511039997288,0.0,8.545863671358203,1,6,0,0,8,1335
53055960103,0.7363175409709951,0.0044220113300439,0.0,0.0,0.0810064950789026,116.09686661101355,0.0,29.13342348870367,0,5,0,2,11,1593
53055960301,0.0,0.0660084293159647,0.0003397588998935,0.0,1.2860651879866598,168.7837128899349,0.0,34.75853426340516,0,3,0,0,8,2661
53055960302,0.0166064185621778,0.0060409314109798,0.0,0.0,0.0,99.74037336113736,0.0,38.50151672633416,0,0,0,1,1,2422
53055960400,3.697396504137031,0.0223048900161122,0.0344833282036155,0.2198354402861503,0.0,51.43664468027034,0.0,18.26793316130837,1,25,3,4,37,3235
53055990100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
53041970100,0.1414618507277409,0.0,0.0140289784181357,0.0,1.8448686730056645,88.88618425314041,0.0,1223.7514438001167,0,0,0,2,1,3482
53041970200,0.2846059429685783,0.0,0.0,0.0,0.2393754298380445,39.45143691628329,0.0,56.40769194085172,0,0,1,1,0,3715
53041970300,0.0548264065048063,0.0,0.0356604984234267,0.0759411770278783,0.0,32.55861067217587,0.0,18.975825070748662,0,5,1,3,52,5633
53041970400,0.0673296808669065,0.0,0.0,0.0,0.0,64.49693529282824,0.0,19.04870862067217,2,4,0,2,10,6401
53041970500,0.0,0.0,0.0,0.0,0.0,15.44760560401672,0.0,3.9536097460823214,0,8,0,1,15,2036
53041970600,0.0,0.0,0.0,0.0,0.0,13.134540330741398,0.0,4.903712147603551,0,4,0,2,6,1881
53041970700,0.0,0.0,0.0373271364638196,0.0,0.0,37.04316527884548,0.0,18.200570995194767,0,11,1,5,23,4321
53041970800,0.0,0.0586540135098145,0.1336849010616024,0.4975984657698437,0.0,47.362700082953886,0.0,32.641186492121854,0,26,4,1,95,4834
53041970900,0.1163914525647129,0.0202341101591894,0.0,0.0,0.0,12.531134848152671,0.0,4.022335398603578,0,4,5,5,12,2210
53041971000,0.3273683860153059,0.0007617205918703,0.2764922048362872,0.0113111681546284,0.0,22.58767051199395,0.0,15.925647655461036,0,4,3,8,14,3013
53041971200,0.0285160293357213,0.0,0.4063355662909002,0.0028741556996727,0.0,88.23485055579792,0.0,76.54476834792487,0,4,0,1,4,4146
53041971300,1.5072426527783414,0.0106821320191347,0.4338376085836828,0.0674256842492846,0.5255748409809772,115.76454210035276,1.5889220867628675,40.35624078258864,0,8,1,5,19,5796
53041971400,0.2361954922247479,0.0,0.5754259211665477,0.0,0.6292995410232916,43.86730508639496,0.0,57.07874684935646,0,4,0,0,18,2893
53041971501,0.0805694519040195,0.0,0.0,0.0,0.1201272295167936,53.83129798561492,0.0,10.01131002953246,0,4,0,1,12,2639
