origin,destination,demographic_o,demographic_d,population_o,population_d,flow
53011040411,53011040302,0.6762,,2490.0,,296.0
53011040411,53011040805,0.6762,,2490.0,,98.0
53011040411,53033005302,0.6762,,2490.0,,98.0
53011040412,53011040302,0.3011,,5200.0,,226.0
53011040412,53015002002,0.3011,,5200.0,,75.0
53011040412,53033008100,0.3011,,5200.0,,75.0
53011040412,53039950300,0.3011,,5200.0,,75.0
53011040504,53011040302,0.1833,,4977.0,,455.0
53011040504,53011040508,0.1833,,4977.0,,202.0
53011040507,53011040508,0.7194,,2194.0,,2288.0
53011040508,53011040202,,0.2431,,3714.0,73.0
53011040508,53011040301,,0.2476,,2011.0,147.0
53011040508,53011040403,,0.1209,,3900.0,73.0
53011040508,53011040411,,0.6762,,2490.0,221.0
53011040508,53011040507,,0.7194,,2194.0,2267.0
53011040508,53011040508,,,,,11817.0
53011040508,53011040509,,0.4546,,3804.0,4111.0
53011040508,53011040510,,0.0943,,5213.0,313.0
53011040508,53011040808,,0.3204,,1674.0,73.0
53011040508,53011040809,,0.515,,5972.0,73.0
53011040508,53011040810,,0.578,,3833.0,147.0
53011040508,53011040910,,0.2985,,4721.0,368.0
53011040508,53011041007,,0.5285,,3784.0,147.0
53011040508,53011041009,,0.722,,3769.0,387.0
53011040508,53011041010,,0.7948,,3820.0,184.0
53011040508,53015000400,,0.7083,,4084.0,73.0
53011040508,53015000602,,0.1388,,3146.0,73.0
53011040508,53015000702,,0.6997,,3073.0,73.0
53011040508,53031950702,,0.677,,2368.0,73.0
53011040508,53033007100,,,,,147.0
53011040508,53033032329,,,,,73.0
53011040508,53053062900,,,,,73.0
53011040508,53057951800,,0.9389,,5216.0,73.0
53011040508,53061041202,,0.7839,,6294.0,73.0
53011040508,53061052503,,,,,73.0
53011040508,53061052604,,0.6544,,4955.0,73.0
53011040508,53063012200,,0.5145,,2303.0,73.0
53011040508,53067012221,,0.3475,,7408.0,129.0
53011040508,53071920500,,0.9755,,2962.0,73.0
53011040509,53011040508,0.4546,,3804.0,,2849.0
53011040509,53011040805,0.4546,,3804.0,,67.0
53011040509,53049950700,0.4546,,3804.0,,134.0
53011040510,53011040508,0.0943,,5213.0,,5453.0
53011040510,53011040805,0.0943,,5213.0,,77.0
53011040510,53015002002,0.0943,,5213.0,,77.0
53011040510,53033005302,0.0943,,5213.0,,77.0
53011040510,53039950300,0.0943,,5213.0,,77.0
53011040511,53011040508,0.2061,,2227.0,,1441.0
53011040803,53009002000,0.5632,,5139.0,,81.0
53011040803,53011040302,0.5632,,5139.0,,81.0
53011040803,53011040805,0.5632,,5139.0,,163.0
53011040803,53033023804,0.5632,,5139.0,,81.0
53011040803,53033032203,0.5632,,5139.0,,163.0
53011040803,53037975100,0.5632,,5139.0,,81.0
53011040805,53005011700,,,,,66.0
53011040805,53011040301,,0.2476,,2011.0,331.0
53011040805,53011040302,,,,,347.0
53011040805,53011040409,,0.0504,,2346.0,66.0
53011040805,53011040411,,0.6762,,2490.0,3542.0
53011040805,53011040412,,0.3011,,5200.0,1042.0
53011040805,53011040803,,0.5632,,5139.0,1042.0
53011040805,53011040805,,,,,1870.0
53011040805,53011040808,,0.3204,,1674.0,3824.0
53011040805,53011040809,,0.515,,5972.0,463.0
53011040805,53011040810,,0.578,,3833.0,778.0
53011040805,53011040904,,0.6545,,6185.0,1787.0
53011040805,53011040905,,0.2544,,3650.0,66.0
53011040805,53011040908,,0.1583,,6893.0,198.0
53011040805,53011040909,,0.1437,,4903.0,993.0
53011040805,53011040910,,0.2985,,4721.0,1936.0
53011040805,53011041005,,0.7766,,2159.0,132.0
53011040805,53011041007,,0.5285,,3784.0,480.0
53011040805,53011041008,,0.1456,,4655.0,264.0
53011040805,53011041009,,0.722,,3769.0,4436.0
53011040805,53011041010,,0.7948,,3820.0,1589.0
53011040805,53011041107,,0.3633,,2980.0,397.0
53011040805,53015001501,,0.5312,,3038.0,66.0
53011040805,53015002100,,0.7788,,4306.0,132.0
53011040805,53027000200,,,,,66.0
53011040805,53033005302,,,,,66.0
53011040805,53033007700,,0.1873,,5562.0,82.0
53011040805,53033008100,,,,,66.0
53011040805,53039950300,,,,,66.0
53011040805,53059950500,,0.7608,,2871.0,132.0
53011040805,53061040800,,0.5968,,2899.0,66.0
53011040808,53011040805,0.3204,,1674.0,,140.0
53011040808,53039950300,0.3204,,1674.0,,70.0
53011040808,53077940004,0.3204,,1674.0,,70.0
53011040809,53011040302,0.515,,5972.0,,244.0
53011040809,53011040805,0.515,,5972.0,,813.0
53011040809,53053072905,0.515,,5972.0,,81.0
53011040810,53011040805,0.578,,3833.0,,142.0
53011040904,53011040302,0.6545,,6185.0,,283.0
53011040904,53011040805,0.6545,,6185.0,,94.0
53011040905,53011040302,0.2544,,3650.0,,1148.0
53011040905,53011040805,0.2544,,3650.0,,83.0
53011040905,53033005200,0.2544,,3650.0,,83.0
53011040905,53033023804,0.2544,,3650.0,,83.0
53011040907,53011040302,0.1102,,6504.0,,538.0
53011040907,53011040508,0.1102,,6504.0,,76.0
53011040907,53033005200,0.1102,,6504.0,,153.0
53011040907,53033005301,0.1102,,6504.0,,76.0
53011040907,53033005302,0.1102,,6504.0,,442.0
53011040907,53033007300,0.1102,,6504.0,,76.0
53011040907,53033007500,0.1102,,6504.0,,153.0
53011040907,53033023804,0.1102,,6504.0,,76.0
53011040908,53011040302,0.1583,,6893.0,,256.0
53011040908,53011040508,0.1583,,6893.0,,474.0
53011040908,53011040805,0.1583,,6893.0,,79.0
53011040908,53015002002,0.1583,,6893.0,,79.0
53011040908,53033005301,0.1583,,6893.0,,79.0
53011040908,53033005302,0.1583,,6893.0,,79.0
53011040909,53011040302,0.1437,,4903.0,,78.0
53011040909,53011040805,0.1437,,4903.0,,78.0
53011040909,53045960200,0.1437,,4903.0,,78.0
53011040909,53053072800,0.1437,,4903.0,,78.0
53011040910,53011040302,0.2985,,4721.0,,232.0
53011040910,53011040805,0.2985,,4721.0,,77.0
53011040910,53033001200,0.2985,,4721.0,,155.0
53011041005,53033005400,0.7766,,2159.0,,87.0
53011041007,53011040508,0.5285,,3784.0,,79.0
53011041007,53011040805,0.5285,,3784.0,,79.0
53011041008,53007961000,0.1456,,4655.0,,128.0
53011041008,53011040302,0.1456,,4655.0,,103.0
53011041008,53033024000,0.1456,,4655.0,,103.0
53011041009,53011040302,0.722,,3769.0,,120.0
53011041009,53011040805,0.722,,3769.0,,60.0
53011041009,53015000704,0.722,,3769.0,,60.0
53011041107,53049950700,0.3633,,2980.0,,74.0
53015000400,53015000704,0.7083,,4084.0,,829.0
53015000400,53015000800,0.7083,,4084.0,,276.0
53015000400,53027000200,0.7083,,4084.0,,92.0
53015000400,53053071406,0.7083,,4084.0,,184.0
53015000400,53077003001,0.7083,,4084.0,,92.0
53015000501,53015000704,0.514,,3355.0,,184.0
53015000501,53015000800,0.514,,3355.0,,184.0
53015000501,53015000900,0.514,,3355.0,,277.0
53015000501,53015002002,0.514,,3355.0,,92.0
53015000501,53049950700,0.514,,3355.0,,92.0
53015000601,53007960802,0.8322,,3782.0,,103.0
53015000601,53007961000,0.8322,,3782.0,,207.0
53015000601,53015000704,0.8322,,3782.0,,311.0
53015000601,53015000900,0.8322,,3782.0,,207.0
53015000601,53015002002,0.8322,,3782.0,,285.0
53015000601,53033007500,0.8322,,3782.0,,103.0
53015000601,53033032602,0.8322,,3782.0,,103.0
53015000602,53015000704,0.1388,,3146.0,,446.0
53015000602,53015000900,0.1388,,3146.0,,111.0
53015000602,53015002002,0.1388,,3146.0,,111.0
53015000602,53033005302,0.1388,,3146.0,,111.0
53015000702,53015000704,0.6997,,3073.0,,548.0
53015000702,53015000800,0.6997,,3073.0,,234.0
53015000702,53015000900,0.6997,,3073.0,,313.0
53015000702,53015002002,0.6997,,3073.0,,313.0
53015000702,53033004400,0.6997,,3073.0,,78.0
53015000702,53033005302,0.6997,,3073.0,,78.0
53015000703,53015000704,0.6504,,1511.0,,980.0
53015000703,53015000800,0.6504,,1511.0,,85.0
53015000703,53015002002,0.6504,,1511.0,,255.0
53015000703,53039950300,0.6504,,1511.0,,85.0
53015000704,53011040302,,,,,96.0
53015000704,53011040411,,0.6762,,2490.0,193.0
53015000704,53011040412,,0.3011,,5200.0,169.0
53015000704,53011040905,,0.2544,,3650.0,96.0
53015000704,53011040910,,0.2985,,4721.0,96.0
53015000704,53011041009,,0.722,,3769.0,96.0
53015000704,53011041010,,0.7948,,3820.0,96.0
53015000704,53015000400,,0.7083,,4084.0,4520.0
53015000704,53015000501,,0.514,,3355.0,290.0
53015000704,53015000601,,0.8322,,3782.0,1136.0
53015000704,53015000602,,0.1388,,3146.0,2127.0
53015000704,53015000702,,0.6997,,3073.0,6091.0
53015000704,53015000703,,0.6504,,1511.0,846.0
53015000704,53015000704,,,,,4907.0
53015000704,53015000800,,,,,290.0
53015000704,53015000900,,,,,507.0
53015000704,53015001000,,0.7861,,1116.0,773.0
53015000704,53015001100,,0.7998,,5993.0,1571.0
53015000704,53015001200,,0.4869,,4432.0,1136.0
53015000704,53015001300,,0.6624,,4067.0,290.0
53015000704,53015001700,,0.2126,,5416.0,96.0
53015000704,53015002100,,0.7788,,4306.0,13512.0
53015000704,53033005200,,,,,96.0
53015000704,53033008100,,,,,96.0
53015000704,53033022003,,0.3649,,5488.0,96.0
53015000704,53033032309,,,,,96.0
53015000704,53045961300,,0.5782,,3760.0,96.0
53015000704,53049950600,,0.7099,,1315.0,193.0
53015000704,53049950700,,,,,96.0
53015000704,53053071807,,0.9097,,3383.0,96.0
53015000704,53053071901,,0.8435,,5344.0,193.0
53015000704,53053072000,,0.96,,4505.0,96.0
53015000704,53053072106,,0.7653,,6288.0,217.0
53015000704,53063003500,,0.7696,,2671.0,96.0
53015000704,53077000100,,0.9964,,3108.0,96.0
53015000704,53077000300,,,,,96.0
53015000704,53077001400,,0.8981,,3714.0,96.0
53015000800,53011040411,,0.6762,,2490.0,108.0
53015000800,53011040509,,0.4546,,3804.0,108.0
53015000800,53011040808,,0.3204,,1674.0,324.0
53015000800,53011040904,,0.6545,,6185.0,216.0
53015000800,53011040910,,0.2985,,4721.0,216.0
53015000800,53011041009,,0.722,,3769.0,108.0
53015000800,53015000400,,0.7083,,4084.0,5578.0
53015000800,53015000501,,0.514,,3355.0,108.0
53015000800,53015000601,,0.8322,,3782.0,1029.0
53015000800,53015000602,,0.1388,,3146.0,3384.0
53015000800,53015000702,,0.6997,,3073.0,4793.0
53015000800,53015000703,,0.6504,,1511.0,433.0
53015000800,53015000704,,,,,568.0
53015000800,53015000800,,,,,1868.0
53015000800,53015000900,,,,,541.0
53015000800,53015001000,,0.7861,,1116.0,2058.0
53015000800,53015001100,,0.7998,,5993.0,2410.0
53015000800,53015001200,,0.4869,,4432.0,1462.0
53015000800,53015001700,,0.2126,,5416.0,216.0
53015000800,53015002001,,0.2838,,3451.0,324.0
53015000800,53015002002,,,,,324.0
53015000800,53015002100,,0.7788,,4306.0,18820.0
53015000800,53033032309,,,,,108.0
53015000800,53049950600,,0.7099,,1315.0,352.0
53015000800,53053062600,,0.8928,,4077.0,379.0
53015000800,53057951800,,0.9389,,5216.0,108.0
53015000800,53061040700,,0.8514,,4889.0,108.0
53015000800,53063000400,,0.9051,,3853.0,108.0
53015000800,53063002400,,0.6395,,2977.0,108.0
53015000800,53063014001,,0.6018,,5326.0,108.0
53015000800,53067011200,,0.8774,,5317.0,108.0
53015000800,53067012222,,,,,108.0
53015000900,53011040301,,0.2476,,2011.0,257.0
53015000900,53011040411,,0.6762,,2490.0,85.0
53015000900,53011040412,,0.3011,,5200.0,257.0
53015000900,53011040508,,,,,85.0
53015000900,53011040808,,0.3204,,1674.0,257.0
53015000900,53011040910,,0.2985,,4721.0,171.0
53015000900,53011041005,,0.7766,,2159.0,85.0
53015000900,53011041007,,0.5285,,3784.0,85.0
53015000900,53011041009,,0.722,,3769.0,171.0
53015000900,53015000400,,0.7083,,4084.0,3219.0
53015000900,53015000501,,0.514,,3355.0,85.0
53015000900,53015000601,,0.8322,,3782.0,622.0
53015000900,53015000602,,0.1388,,3146.0,922.0
53015000900,53015000702,,0.6997,,3073.0,2017.0
53015000900,53015000703,,0.6504,,1511.0,85.0
53015000900,53015000704,,,,,686.0
53015000900,53015000800,,,,,343.0
53015000900,53015000900,,,,,2940.0
53015000900,53015001000,,0.7861,,1116.0,3111.0
53015000900,53015001100,,0.7998,,5993.0,3862.0
53015000900,53015001200,,0.4869,,4432.0,5386.0
53015000900,53015001300,,0.6624,,4067.0,1137.0
53015000900,53015001700,,0.2126,,5416.0,171.0
53015000900,53015002001,,0.2838,,3451.0,107.0
53015000900,53015002002,,,,,1115.0
53015000900,53015002100,,0.7788,,4306.0,16416.0
53015000900,53033000200,,,,,85.0
53015000900,53033008100,,,,,85.0
53015000900,53033021300,,0.6222,,4189.0,85.0
53015000900,53041971500,,,,,85.0
53015000900,53045960600,,0.7186,,4610.0,85.0
53015000900,53049950600,,0.7099,,1315.0,364.0
53015000900,53053071807,,0.9097,,3383.0,85.0
53015000900,53053071901,,0.8435,,5344.0,171.0
53015000900,53053072106,,0.7653,,6288.0,85.0
53015000900,53053072312,,0.638,,6068.0,85.0
53015000900,53053940002,,0.8313,,4393.0,85.0
53015000900,53061041601,,0.4458,,6572.0,85.0
53015000900,53061041805,,0.7406,,6261.0,171.0
53015000900,53061041810,,0.7911,,5694.0,85.0
53015000900,53061041901,,0.897,,6311.0,85.0
53015000900,53061051922,,0.2218,,5467.0,85.0
53015000900,53063011900,,0.6372,,5189.0,85.0
53015000900,53063012000,,0.6623,,3974.0,85.0
53015000900,53063013000,,,,,85.0
53015000900,53067012330,,0.6891,,5311.0,85.0
53015001000,53011040302,0.7861,,1116.0,,72.0
53015001000,53015000704,0.7861,,1116.0,,144.0
53015001000,53015000800,0.7861,,1116.0,,72.0
53015001000,53015000900,0.7861,,1116.0,,144.0
53015001000,53015002002,0.7861,,1116.0,,90.0
53015001000,53041971500,0.7861,,1116.0,,72.0
53015001100,53011040805,0.7998,,5993.0,,75.0
53015001100,53015000704,0.7998,,5993.0,,151.0
53015001100,53015000800,0.7998,,5993.0,,75.0
53015001100,53015000900,0.7998,,5993.0,,151.0
53015001100,53015002002,0.7998,,5993.0,,227.0
53015001200,53011040805,0.4869,,4432.0,,60.0
53015001200,53015000900,0.4869,,4432.0,,392.0
53015001200,53015002002,0.4869,,4432.0,,316.0
53015001200,53033008100,0.4869,,4432.0,,135.0
53015001200,53033032602,0.4869,,4432.0,,120.0
53015001200,53039950300,0.4869,,4432.0,,60.0
53015001300,53015000704,0.6624,,4067.0,,182.0
53015001300,53015000900,0.6624,,4067.0,,91.0
53015001300,53015002002,0.6624,,4067.0,,364.0
53015001501,53011040302,0.5312,,3038.0,,268.0
53015001501,53015000900,0.5312,,3038.0,,111.0
53015001700,53011040805,0.2126,,5416.0,,97.0
53015001700,53015000704,0.2126,,5416.0,,730.0
53015001700,53015000800,0.2126,,5416.0,,97.0
53015001700,53015000900,0.2126,,5416.0,,584.0
53015001700,53015002002,0.2126,,5416.0,,828.0
53015001700,53027000500,0.2126,,5416.0,,97.0
53015001700,53033005200,0.2126,,5416.0,,97.0
53015001700,53033005302,0.2126,,5416.0,,97.0
53015001700,53033032208,0.2126,,5416.0,,97.0
53015002001,53015000800,0.2838,,3451.0,,106.0
53015002001,53015000900,0.2838,,3451.0,,955.0
53015002001,53015002002,0.2838,,3451.0,,3501.0
53015002001,53033008100,0.2838,,3451.0,,106.0
53015002002,53011040301,,0.2476,,2011.0,148.0
53015002002,53011040302,,,,,314.0
53015002002,53011040411,,0.6762,,2490.0,74.0
53015002002,53011040412,,0.3011,,5200.0,74.0
53015002002,53011040808,,0.3204,,1674.0,148.0
53015002002,53015000400,,0.7083,,4084.0,2111.0
53015002002,53015000501,,0.514,,3355.0,148.0
53015002002,53015000601,,0.8322,,3782.0,296.0
53015002002,53015000602,,0.1388,,3146.0,926.0
53015002002,53015000702,,0.6997,,3073.0,1444.0
53015002002,53015000703,,0.6504,,1511.0,74.0
53015002002,53015000704,,,,,370.0
53015002002,53015000800,,,,,148.0
53015002002,53015000900,,,,,222.0
53015002002,53015001000,,0.7861,,1116.0,1629.0
53015002002,53015001100,,0.7998,,5993.0,3519.0
53015002002,53015001200,,0.4869,,4432.0,2389.0
53015002002,53015001300,,0.6624,,4067.0,240.0
53015002002,53015001501,,0.5312,,3038.0,74.0
53015002002,53015001700,,0.2126,,5416.0,74.0
53015002002,53015002001,,0.2838,,3451.0,1315.0
53015002002,53015002002,,,,,10186.0
53015002002,53015002100,,0.7788,,4306.0,9779.0
53015002002,53031950601,,,,,74.0
53015002002,53041971500,,,,,148.0
53015002002,53041971700,,0.3623,,4283.0,148.0
53015002002,53045960600,,0.7186,,4610.0,74.0
53015002002,53049950600,,0.7099,,1315.0,370.0
53015002002,53049950700,,,,,74.0
53015002002,53053071403,,0.6502,,3970.0,74.0
53015002002,53053071408,,0.7184,,4165.0,74.0
53015002002,53053071410,,,,,148.0
53015002002,53053071504,,0.8073,,5753.0,74.0
53015002002,53053071505,,0.6328,,5057.0,74.0
53015002002,53053071705,,0.8709,,4365.0,74.0
53015002002,53067011200,,0.8774,,5317.0,74.0
53015002002,53067012411,,,,,74.0
53015002002,53067012412,,0.609,,5917.0,92.0
53015002002,53077000300,,,,,74.0
53015002002,53077001400,,0.8981,,3714.0,74.0
53015002100,53011040302,0.7788,,4306.0,,84.0
53015002100,53015000704,0.7788,,4306.0,,504.0
53015002100,53015000800,0.7788,,4306.0,,336.0
53015002100,53015000900,0.7788,,4306.0,,105.0
53015002100,53015002002,0.7788,,4306.0,,252.0
53015002100,53033008100,0.7788,,4306.0,,84.0
53015002100,53041971500,0.7788,,4306.0,,84.0
53017950100,53007960100,,0.6173,,2137.0,198.0
53017950100,53007960700,,0.4417,,3922.0,661.0
53017950100,53007960802,,,,,4131.0
53017950100,53007961000,,,,,1718.0
53017950100,53007961100,,,,,1057.0
53017950100,53017950100,,,,,3338.0
53017950100,53017950300,,0.6354,,7463.0,132.0
53017950100,53017950400,,0.6818,,8050.0,264.0
53017950100,53017950500,,0.8064,,3182.0,1123.0
53017950100,53017950700,,0.9386,,4145.0,396.0
53017950100,53017950800,,0.8799,,5985.0,1586.0
53017950100,53025010100,,0.7514,,3817.0,1619.0
53017950100,53033005400,,,,,132.0
53017950100,53033021700,,,,,132.0
53017950100,53033021903,,0.5848,,6409.0,132.0
53017950100,53037975402,,0.5685,,5052.0,264.0
53017950100,53047940100,,0.8773,,2808.0,132.0
53017950100,53047970700,,0.8827,,4173.0,132.0
53017950100,53047970800,,0.9349,,5144.0,3834.0
53017950100,53047971000,,0.7023,,4127.0,132.0
53017950100,53053071901,,0.8435,,5344.0,396.0
53017950100,53061041701,,0.7393,,5902.0,132.0
53017950100,53061053101,,0.6843,,4681.0,132.0
53017950100,53063013700,,0.5428,,3128.0,132.0
53017950100,53071920802,,0.6351,,3286.0,132.0
53017950100,53075000100,,0.5891,,6214.0,132.0
53017950100,53075000400,,0.5841,,4467.0,264.0
53017950200,53001950300,0.5973,,2904.0,,137.0
53017950200,53007960500,0.5973,,2904.0,,137.0
53017950200,53007960802,0.5973,,2904.0,,1920.0
53017950200,53007961000,0.5973,,2904.0,,686.0
53017950200,53007961100,0.5973,,2904.0,,274.0
53017950200,53061051925,0.5973,,2904.0,,205.0
53017950200,53077940004,0.5973,,2904.0,,137.0
53017950300,53005011800,0.6354,,7463.0,,96.0
53017950300,53007960802,0.6354,,7463.0,,9028.0
53017950300,53007961000,0.6354,,7463.0,,4152.0
53017950300,53007961100,0.6354,,7463.0,,2365.0
53017950300,53007961302,0.6354,,7463.0,,193.0
53017950300,53017950100,0.6354,,7463.0,,193.0
53017950300,53027000200,0.6354,,7463.0,,434.0
53017950300,53033007000,0.6354,,7463.0,,96.0
53017950300,53033007100,0.6354,,7463.0,,96.0
53017950300,53033007200,0.6354,,7463.0,,96.0
53017950300,53033008100,0.6354,,7463.0,,96.0
53017950300,53033032214,0.6354,,7463.0,,96.0
53017950400,53007960500,0.6818,,8050.0,,189.0
53017950400,53007960802,0.6818,,8050.0,,16440.0
53017950400,53007961000,0.6818,,8050.0,,7640.0
53017950400,53007961100,0.6818,,8050.0,,3122.0
53017950400,53007961302,0.6818,,8050.0,,733.0
53017950400,53017950100,0.6818,,8050.0,,189.0
53017950400,53033005302,0.6818,,8050.0,,94.0
53017950400,53033023804,0.6818,,8050.0,,94.0
53017950400,53037975100,0.6818,,8050.0,,94.0
53017950400,53063013000,0.6818,,8050.0,,94.0
53017950500,53007960802,0.8064,,3182.0,,3736.0
53017950500,53007961000,0.8064,,3182.0,,1070.0
53017950500,53007961100,0.8064,,3182.0,,1094.0
53017950500,53007961302,0.8064,,3182.0,,190.0
53017950500,53033007900,0.8064,,3182.0,,95.0
53017950500,53061041903,0.8064,,3182.0,,95.0
53017950600,53007960802,0.5483,,4173.0,,5243.0
53017950600,53007961000,0.5483,,4173.0,,2833.0
53017950600,53007961100,0.5483,,4173.0,,1475.0
53017950600,53007961302,0.5483,,4173.0,,365.0
53017950600,53033004100,0.5483,,4173.0,,58.0
53017950600,53033007100,0.5483,,4173.0,,58.0
53017950600,53033007500,0.5483,,4173.0,,58.0
53017950600,53033008400,0.5483,,4173.0,,58.0
53017950600,53033023700,0.5483,,4173.0,,58.0
53017950600,53033023804,0.5483,,4173.0,,58.0
53017950600,53033032309,0.5483,,4173.0,,175.0
53017950600,53033032602,0.5483,,4173.0,,58.0
53017950600,53037975100,0.5483,,4173.0,,277.0
53017950600,53067011610,0.5483,,4173.0,,58.0
53017950700,53007960802,0.9386,,4145.0,,5812.0
53017950700,53007961000,0.9386,,4145.0,,2252.0
53017950700,53007961100,0.9386,,4145.0,,1864.0
53017950700,53033004200,0.9386,,4145.0,,96.0
53017950700,53033005302,0.9386,,4145.0,,96.0
53017950700,53033007900,0.9386,,4145.0,,96.0
53017950800,53007960500,0.8799,,5985.0,,186.0
53017950800,53007960802,0.8799,,5985.0,,6068.0
53017950800,53007961000,0.8799,,5985.0,,2534.0
53017950800,53007961100,0.8799,,5985.0,,1883.0
53017950800,53007961302,0.8799,,5985.0,,93.0
53017950800,53017950100,0.8799,,5985.0,,279.0
53017950800,53033005302,0.8799,,5985.0,,186.0
53017950800,53033008100,0.8799,,5985.0,,116.0
53017950800,53037975100,0.8799,,5985.0,,93.0
53017950800,53057952302,0.8799,,5985.0,,93.0
53017950800,53063004000,0.8799,,5985.0,,93.0
53017950800,53077000300,0.8799,,5985.0,,93.0
53021020601,53001950100,,0.6654,,2606.0,239.0
53021020601,53001950400,,0.9548,,3144.0,239.0
53021020601,53001950500,,0.9399,,5660.0,359.0
