STATE,GEOID,LOCATION,AREA_SQMI,SVI Score
Washington,53033029507,"Census Tract 295.07, King County, Washington",0.675378885,0.6834
Washington,53033029508,"Census Tract 295.08, King County, Washington",0.989259734,0.293
Washington,53033029602,"Census Tract 296.02, King County, Washington",2.573571375,0.2782
Washington,53033029603,"Census Tract 296.03, King County, Washington",0.595944576,0.6933
Washington,53033029604,"Census Tract 296.04, King County, Washington",0.929558326,0.7663
Washington,53033029701,"Census Tract 297.01, King County, Washington",1.321320195,0.9461
Washington,53033029702,"Census Tract 297.02, King County, Washington",2.995063871,0.8432
Washington,53033029803,"Census Tract 298.03, King County, Washington",2.084797131,0.8872
Washington,53033029804,"Census Tract 298.04, King County, Washington",0.967873544,0.4169
Washington,53033029805,"Census Tract 298.05, King County, Washington",1.223003568,0.3853
Washington,53033029806,"Census Tract 298.06, King County, Washington",1.424856535,0.6046
Washington,53033029901,"Census Tract 299.01, King County, Washington",1.528505231,0.5152
Washington,53033029902,"Census Tract 299.02, King County, Washington",2.41094058,0.2426
Washington,53033030003,"Census Tract 300.03, King County, Washington",1.77786998,0.912
Washington,53033030005,"Census Tract 300.05, King County, Washington",0.835162564,0.8272
Washington,53033030006,"Census Tract 300.06, King County, Washington",0.769804762,0.979
Washington,53033030007,"Census Tract 300.07, King County, Washington",0.248467448,0.8451
Washington,53033030008,"Census Tract 300.08, King County, Washington",0.543446287,0.8325
Washington,53033030101,"Census Tract 301.01, King County, Washington",1.28055014,0.7722
Washington,53033030102,"Census Tract 301.02, King County, Washington",0.998575989,0.3212
Washington,53033030201,"Census Tract 302.01, King County, Washington",1.083987157,0.7014
Washington,53033030203,"Census Tract 302.03, King County, Washington",0.574898542,0.713
Washington,53033030204,"Census Tract 302.04, King County, Washington",0.691028757,0.9051
Washington,53033030304,"Census Tract 303.04, King County, Washington",2.909612548,0.7275
Washington,53033030305,"Census Tract 303.05, King County, Washington",1.474673732,0.5185
Washington,53033030306,"Census Tract 303.06, King County, Washington",1.430626443,0.5198
Washington,53033030308,"Census Tract 303.08, King County, Washington",0.831688032,0.6419
Washington,53033030309,"Census Tract 303.09, King County, Washington",0.847274584,0.6033
Washington,53033030310,"Census Tract 303.10, King County, Washington",1.237648417,0.5947
Washington,53033030311,"Census Tract 303.11, King County, Washington",0.733770249,0.5546
Washington,53033030312,"Census Tract 303.12, King County, Washington",0.715465153,0.6572
Washington,53033030313,"Census Tract 303.13, King County, Washington",1.568290339,0.9416
Washington,53033030314,"Census Tract 303.14, King County, Washington",0.962198617,0.885
Washington,53033030403,"Census Tract 304.03, King County, Washington",1.451077108,0.3823
Washington,53033030404,"Census Tract 304.04, King County, Washington",2.315854082,0.3046
Washington,53033030405,"Census Tract 304.05, King County, Washington",1.903098689,0.401
Washington,53033030406,"Census Tract 304.06, King County, Washington",1.034875368,0.5335
Washington,53033030407,"Census Tract 304.07, King County, Washington",1.736383706,0.5698
Washington,53033030501,"Census Tract 305.01, King County, Washington",4.389707152,0.8973
Washington,53033030503,"Census Tract 305.03, King County, Washington",1.205376081,0.9065
Washington,53033030504,"Census Tract 305.04, King County, Washington",0.588505935,0.8522
Washington,53033030600,"Census Tract 306, King County, Washington",1.304803524,0.6962
Washington,53033030700,"Census Tract 307, King County, Washington",0.59976853,0.9305
Washington,53033030801,"Census Tract 308.01, King County, Washington",2.68608729,0.9942
Washington,53033030802,"Census Tract 308.02, King County, Washington",0.534971734,0.7182
Washington,53033030901,"Census Tract 309.01, King County, Washington",1.205294613,0.672
Washington,53033030902,"Census Tract 309.02, King County, Washington",1.507878504,0.7772
Washington,53033031000,"Census Tract 310, King County, Washington",4.811640576,0.1243
Washington,53033031101,"Census Tract 311.01, King County, Washington",1.926471759,0.8002
Washington,53033031102,"Census Tract 311.02, King County, Washington",0.894582504,0.7973
Washington,53033031202,"Census Tract 312.02, King County, Washington",25.70438968,0.6902
Washington,53033031204,"Census Tract 312.04, King County, Washington",14.23857573,0.2093
Washington,53033031206,"Census Tract 312.06, King County, Washington",1.402918992,0.7185
Washington,53033031207,"Census Tract 312.07, King County, Washington",1.259303719,0.7363
Washington,53033031208,"Census Tract 312.08, King County, Washington",1.011070249,0.6252
Washington,53033031301,"Census Tract 313.01, King County, Washington",12.73306751,0.4355
Washington,53033031302,"Census Tract 313.02, King County, Washington",4.184537182,0.7231
Washington,53033031400,"Census Tract 314, King County, Washington",2.456590963,0.4332
Washington,53033031501,"Census Tract 315.01, King County, Washington",62.35307917,0.2069
Washington,53033031502,"Census Tract 315.02, King County, Washington",396.0776834,0.2269
Washington,53033031601,"Census Tract 316.01, King County, Washington",5.663938733,0.1913
Washington,53033031603,"Census Tract 316.03, King County, Washington",21.60800306,0.2904
Washington,53033031604,"Census Tract 316.04, King County, Washington",1.603753036,0.1409
Washington,53033031605,"Census Tract 316.05, King County, Washington",5.942461519,0.0973
Washington,53033031704,"Census Tract 317.04, King County, Washington",2.208279501,0.6586
Washington,53033031705,"Census Tract 317.05, King County, Washington",1.94961896,0.1916
Washington,53033031707,"Census Tract 317.07, King County, Washington",1.429872386,0.0327
Washington,53033031708,"Census Tract 317.08, King County, Washington",1.327185856,0.5808
Washington,53033031709,"Census Tract 317.09, King County, Washington",0.828427015,0.1097
Washington,53033031710,"Census Tract 317.10, King County, Washington",0.787120279,0.4679
Washington,53033031800,"Census Tract 318, King County, Washington",9.616457571,0.2179
Washington,53033031904,"Census Tract 319.04, King County, Washington",7.29350346,0.1757
Washington,53033031906,"Census Tract 319.06, King County, Washington",4.079456434,0.3198
Washington,53033031908,"Census Tract 319.08, King County, Washington",0.705444261,0.7174
Washington,53033031909,"Census Tract 319.09, King County, Washington",0.739794984,0.5403
Washington,53033031910,"Census Tract 319.10, King County, Washington",1.282639338,0.6078
Washington,53033031911,"Census Tract 319.11, King County, Washington",0.925529737,0.0829
Washington,53033031912,"Census Tract 319.12, King County, Washington",2.96252358,0.3013
Washington,53033031913,"Census Tract 319.13, King County, Washington",1.572019698,0.1116
Washington,53033032002,"Census Tract 320.02, King County, Washington",10.64320819,0.2754
Washington,53033032003,"Census Tract 320.03, King County, Washington",46.97817127,0.0903
Washington,53033032005,"Census Tract 320.05, King County, Washington",2.416343691,0.13
Washington,53033032006,"Census Tract 320.06, King County, Washington",2.939862482,0.2109
Washington,53033032007,"Census Tract 320.07, King County, Washington",4.495013384,0.1841
Washington,53033032008,"Census Tract 320.08, King County, Washington",0.885321075,0.1652
Washington,53033032010,"Census Tract 320.10, King County, Washington",2.039562965,0.2872
Washington,53033032011,"Census Tract 320.11, King County, Washington",1.282325051,0.1473
Washington,53033032102,"Census Tract 321.02, King County, Washington",30.77580779,0.1644
Washington,53033032103,"Census Tract 321.03, King County, Washington",1.539505663,0.4918
Washington,53033032104,"Census Tract 321.04, King County, Washington",8.602227077,0.645
Washington,53033032207,"Census Tract 322.07, King County, Washington",1.786785075,0.0496
Washington,53033032211,"Census Tract 322.11, King County, Washington",1.148772756,0.0931
Washington,53033032213,"Census Tract 322.13, King County, Washington",1.560812316,0.0311
Washington,53033032215,"Census Tract 322.15, King County, Washington",6.159034625,0.0366
Washington,53033032216,"Census Tract 322.16, King County, Washington",1.669793852,0.1683
Washington,53033032217,"Census Tract 322.17, King County, Washington",2.218107727,0.0584
Washington,53033032218,"Census Tract 322.18, King County, Washington",1.691832941,0.4736
Washington,53033032219,"Census Tract 322.19, King County, Washington",2.518639099,0.0783
Washington,53033032220,"Census Tract 322.20, King County, Washington",2.351795545,0.1819
Washington,53033032221,"Census Tract 322.21, King County, Washington",13.73509757,0.073
Washington,53033032222,"Census Tract 322.22, King County, Washington",0.494866547,0.1652
Washington,53033032223,"Census Tract 322.23, King County, Washington",0.807259745,0.0164
Washington,53033032224,"Census Tract 322.24, King County, Washington",1.165513752,0.1032
Washington,53033032225,"Census Tract 322.25, King County, Washington",1.470910009,0.0501
Washington,53033032307,"Census Tract 323.07, King County, Washington",4.474775847,0.0118
Washington,53033032311,"Census Tract 323.11, King County, Washington",9.154500428,0.0891
Washington,53033032313,"Census Tract 323.13, King County, Washington",5.055072481,0.4175
Washington,53033032315,"Census Tract 323.15, King County, Washington",17.18676103,0.0221
Washington,53033032316,"Census Tract 323.16, King County, Washington",2.407469523,0.028
Washington,53033032317,"Census Tract 323.17, King County, Washington",1.696402458,0.1844
Washington,53033032318,"Census Tract 323.18, King County, Washington",2.828821863,0.0623
Washington,53033032319,"Census Tract 323.19, King County, Washington",2.651738497,0.4939
Washington,53033032320,"Census Tract 323.20, King County, Washington",3.730480844,0.095
Washington,53033032321,"Census Tract 323.21, King County, Washington",4.934835299,0.2108
Washington,53033032322,"Census Tract 323.22, King County, Washington",1.787103995,0.055
Washington,53033032323,"Census Tract 323.23, King County, Washington",1.270984077,0.3155
Washington,53033032324,"Census Tract 323.24, King County, Washington",0.79096431,0.4083
Washington,53033032325,"Census Tract 323.25, King County, Washington",0.854419402,0.4703
Washington,53033032326,"Census Tract 323.26, King County, Washington",3.972328187,0.4396
Washington,53033032327,"Census Tract 323.27, King County, Washington",6.242124548,0.04
Washington,53033032328,"Census Tract 323.28, King County, Washington",3.283502528,0.1097
Washington,53033032330,"Census Tract 323.30, King County, Washington",1.795268894,0.458
Washington,53033032331,"Census Tract 323.31, King County, Washington",0.556040162,0.3583
Washington,53033032332,"Census Tract 323.32, King County, Washington",1.843481065,0.0859
Washington,53033032333,"Census Tract 323.33, King County, Washington",1.883406328,0.2423
Washington,53033032401,"Census Tract 324.01, King County, Washington",21.74840056,0.0745
Washington,53033032402,"Census Tract 324.02, King County, Washington",9.707884594,0.0742
Washington,53033032500,"Census Tract 325, King County, Washington",82.5248492,0.1748
Washington,53033032601,"Census Tract 326.01, King County, Washington",23.64014746,0.2867
Washington,53033032603,"Census Tract 326.03, King County, Washington",4.782209179,0.0254
Washington,53033032604,"Census Tract 326.04, King County, Washington",5.008482711,0.0639
Washington,53033032605,"Census Tract 326.05, King County, Washington",1.749327003,0.0097
Washington,53033032703,"Census Tract 327.03, King County, Washington",3.834370082,0.1789
Washington,53033032704,"Census Tract 327.04, King County, Washington",6.476953328,0.6381
Washington,53033032705,"Census Tract 327.05, King County, Washington",20.31641349,0.0938
Washington,53033032706,"Census Tract 327.06, King County, Washington",177.1612683,0.145
Washington,53033032800,"Census Tract 328, King County, Washington",536.9294474,0.3718
Washington,53035080101,"Census Tract 801.01, Kitsap County, Washington",0.858061888,0.6602
Washington,53035080102,"Census Tract 801.02, Kitsap County, Washington",0.908149356,0.8494
Washington,53035080200,"Census Tract 802, Kitsap County, Washington",0.960724865,0.8645
Washington,53035080300,"Census Tract 803, Kitsap County, Washington",0.6430579,0.5978
Washington,53035080400,"Census Tract 804, Kitsap County, Washington",1.112060247,0.4409
Washington,53035080500,"Census Tract 805, Kitsap County, Washington",0.400664995,0.5752
Washington,53035080600,"Census Tract 806, Kitsap County, Washington",0.906882555,0.666
Washington,53035080700,"Census Tract 807, Kitsap County, Washington",1.477010807,0.6491
Washington,53035080800,"Census Tract 808, Kitsap County, Washington",0.439145079,0.2986
Washington,53035080900,"Census Tract 809, Kitsap County, Washington",5.207306709,0.745
Washington,53035081000,"Census Tract 810, Kitsap County, Washington",1.211313171,0.6392
Washington,53035081100,"Census Tract 811, Kitsap County, Washington",0.556383793,0.6965
Washington,53035081200,"Census Tract 812, Kitsap County, Washington",0.336728048,0.4571
Washington,53035081400,"Census Tract 814, Kitsap County, Washington",0.641116193,0.2207
Washington,53035090101,"Census Tract 901.01, Kitsap County, Washington",17.81012194,0.2445
Washington,53035090102,"Census Tract 901.02, Kitsap County, Washington",18.79139978,0.1673
Washington,53035090201,"Census Tract 902.01, Kitsap County, Washington",6.168761307,0.1143
Washington,53035090202,"Census Tract 902.02, Kitsap County, Washington",20.1645063,0.4121
Washington,53035090300,"Census Tract 903, Kitsap County, Washington",11.08674248,0.0738
Washington,53035090400,"Census Tract 904, Kitsap County, Washington",9.052312742,0.3105
Washington,53035090501,"Census Tract 905.01, Kitsap County, Washington",2.235627878,0.6547
Washington,53035090502,"Census Tract 905.02, Kitsap County, Washington",2.716603633,0.5055
Washington,53035090700,"Census Tract 907, Kitsap County, Washington",6.395400092,0.1258
Washington,53035090800,"Census Tract 908, Kitsap County, Washington",7.218612027,0.0984
Washington,53035090901,"Census Tract 909.01, Kitsap County, Washington",0.927952527,0.4883
Washington,53035090902,"Census Tract 909.02, Kitsap County, Washington",2.022798031,0.1518
Washington,53035091001,"Census Tract 910.01, Kitsap County, Washington",5.480470013,0.0407
Washington,53035091002,"Census Tract 910.02, Kitsap County, Washington",5.568908992,0.1957
Washington,53035091100,"Census Tract 911, Kitsap County, Washington",7.68134871,0.1741
Washington,53035091201,"Census Tract 912.01, Kitsap County, Washington",2.236344097,0.5879
Washington,53035091204,"Census Tract 912.04, Kitsap County, Washington",1.37291848,0.6812
Washington,53035091205,"Census Tract 912.05, Kitsap County, Washington",1.628866268,0.1446
Washington,53035091206,"Census Tract 912.06, Kitsap County, Washington",0.741715069,0.4321
Washington,53035091301,"Census Tract 913.01, Kitsap County, Washington",13.53359055,0.0827
Washington,53035091302,"Census Tract 913.02, Kitsap County, Washington",13.23405493,0.0851
Washington,53035091400,"Census Tract 914, Kitsap County, Washington",3.171033718,0.2061
Washington,53035091500,"Census Tract 915, Kitsap County, Washington",1.963502802,0.4677
Washington,53035091600,"Census Tract 916, Kitsap County, Washington",1.953344844,0.3723
Washington,53035091701,"Census Tract 917.01, Kitsap County, Washington",2.05404681,0.1762
Washington,53035091702,"Census Tract 917.02, Kitsap County, Washington",0.827224693,0.5807
Washington,53035091800,"Census Tract 918, Kitsap County, Washington",2.545505621,0.5182
Washington,53035091900,"Census Tract 919, Kitsap County, Washington",1.528009862,0.5278
Washington,53035092000,"Census Tract 920, Kitsap County, Washington",73.40060797,0.5323
Washington,53035092101,"Census Tract 921.01, Kitsap County, Washington",18.08302539,0.5705
Washington,53035092102,"Census Tract 921.02, Kitsap County, Washington",8.834463569,0.2942
Washington,53035092200,"Census Tract 922, Kitsap County, Washington",2.130761802,0.8957
Washington,53035092300,"Census Tract 923, Kitsap County, Washington",2.875587696,0.6492
Washington,53035092400,"Census Tract 924, Kitsap County, Washington",2.357638812,0.5648
Washington,53035092500,"Census Tract 925, Kitsap County, Washington",4.690954743,0.4456
Washington,53035092600,"Census Tract 926, Kitsap County, Washington",4.637317453,0.2569
Washington,53035092701,"Census Tract 927.01, Kitsap County, Washington",9.455179677,0.1032
Washington,53035092704,"Census Tract 927.04, Kitsap County, Washington",6.933686126,0.1477
Washington,53035092801,"Census Tract 928.01, Kitsap County, Washington",4.520430092,0.3699
Washington,53035092802,"Census Tract 928.02, Kitsap County, Washington",10.18659856,0.1652
Washington,53035092803,"Census Tract 928.03, Kitsap County, Washington",6.998703772,0.364
Washington,53035092901,"Census Tract 929.01, Kitsap County, Washington",27.45758852,0.3926
Washington,53035092902,"Census Tract 929.02, Kitsap County, Washington",10.65013564,0.4688
Washington,53035940000,"Census Tract 9400, Kitsap County, Washington",5.255385674,0.2896
Washington,53035940100,"Census Tract 9401, Kitsap County, Washington",10.86317552,0.3196
Washington,53037975101,"Census Tract 9751.01, Kittitas County, Washington",659.9741429,0.2388
Washington,53037975102,"Census Tract 9751.02, Kittitas County, Washington",7.287334322,0.3362
Washington,53037975103,"Census Tract 9751.03, Kittitas County, Washington",1.902526099,0.5697
Washington,53037975104,"Census Tract 9751.04, Kittitas County, Washington",13.03204637,0.2836
Washington,53037975201,"Census Tract 9752.01, Kittitas County, Washington",415.3727652,0.2907
Washington,53037975202,"Census Tract 9752.02, Kittitas County, Washington",116.6968225,0.1093
Washington,53037975203,"Census Tract 9752.03, Kittitas County, Washington",62.37735456,0.0545
Washington,53037975300,"Census Tract 9753, Kittitas County, Washington",593.1706061,0.1646
Washington,53037975402,"Census Tract 9754.02, Kittitas County, Washington",5.45713478,0.5685
Washington,53037975403,"Census Tract 9754.03, Kittitas County, Washington",1.5654911,0.568
Washington,53037975404,"Census Tract 9754.04, Kittitas County, Washington",0.906298769,0.4803
Washington,53037975500,"Census Tract 9755, Kittitas County, Washington",6.278026628,0.3315
Washington,53037975600,"Census Tract 9756, Kittitas County, Washington",3.055657946,0.664
Washington,53037975700,"Census Tract 9757, Kittitas County, Washington",410.2024494,0.4292
Washington,53039950101,"Census Tract 9501.01, Klickitat County, Washington",861.3408413,0.7347
Washington,53039950102,"Census Tract 9501.02, Klickitat County, Washington",261.1827983,0.1906
Washington,53039950103,"Census Tract 9501.03, Klickitat County, Washington",155.0555867,0.7995
Washington,53039950200,"Census Tract 9502, Klickitat County, Washington",349.9596702,0.7883
Washington,53039950301,"Census Tract 9503.01, Klickitat County, Washington",2.500770299,0.3056
Washington,53039950302,"Census Tract 9503.02, Klickitat County, Washington",241.5959326,0.6423
Washington,53041970100,"Census Tract 9701, Lewis County, Washington",174.0563554,0.2686
Washington,53041970200,"Census Tract 9702, Lewis County, Washington",13.17445546,0.6859
Washington,53041970300,"Census Tract 9703, Lewis County, Washington",5.825018171,0.9354
Washington,53041970400,"Census Tract 9704, Lewis County, Washington",13.75621426,0.8387
Washington,53041970500,"Census Tract 9705, Lewis County, Washington",0.956385851,0.6186
Washington,53041970600,"Census Tract 9706, Lewis County, Washington",0.451213469,0.8369
Washington,53041970700,"Census Tract 9707, Lewis County, Washington",4.957543888,0.8891
Washington,53041970800,"Census Tract 9708, Lewis County, Washington",14.59450541,0.9284
Washington,53041970900,"Census Tract 9709, Lewis County, Washington",0.881193259,0.9192
Washington,53041971000,"Census Tract 9710, Lewis County, Washington",3.572556246,0.594
Washington,53041971100,"Census Tract 9711, Lewis County, Washington",136.0390721,0.3208
Washington,53041971200,"Census Tract 9712, Lewis County, Washington",55.0869264,0.5008
Washington,53041971300,"Census Tract 9713, Lewis County, Washington",41.20004557,0.6066
Washington,53041971400,"Census Tract 9714, Lewis County, Washington",21.15648496,0.4084
Washington,53041971501,"Census Tract 9715.01, Lewis County, Washington",8.6721293,0.7993
Washington,53041971502,"Census Tract 9715.02, Lewis County, Washington",264.3769761,0.3173
Washington,53041971600,"Census Tract 9716, Lewis County, Washington",70.48972476,0.6681
Washington,53041971700,"Census Tract 9717, Lewis County, Washington",257.7310016,0.3623
Washington,53041971800,"Census Tract 9718, Lewis County, Washington",432.1022398,0.3249
Washington,53041971900,"Census Tract 9719, Lewis County, Washington",208.6188747,0.8665
Washington,53041972000,"Census Tract 9720, Lewis County, Washington",675.0815369,0.2817
Washington,53043960100,"Census Tract 9601, Lincoln County, Washington",1.908194849,0.3876
Washington,53043960200,"Census Tract 9602, Lincoln County, Washington",544.3757357,0.3523
Washington,53043960300,"Census Tract 9603, Lincoln County, Washington",737.5717189,0.466
Washington,53043960400,"Census Tract 9604, Lincoln County, Washington",1026.741346,0.4805
Washington,53045940000,"Census Tract 9400, Mason County, Washington",8.291647786,0.798
Washington,53045960100,"Census Tract 9601, Mason County, Washington",356.613942,0.1828
Washington,53045960201,"Census Tract 9602.01, Mason County, Washington",29.96916658,0.3561
Washington,53045960202,"Census Tract 9602.02, Mason County, Washington",197.2050316,0.4096
Washington,53045960301,"Census Tract 9603.01, Mason County, Washington",55.09141986,0.1196
Washington,53045960302,"Census Tract 9603.02, Mason County, Washington",33.05420766,0.4692
Washington,53045960401,"Census Tract 9604.01, Mason County, Washington",21.83645189,0.6034
Washington,53045960402,"Census Tract 9604.02, Mason County, Washington",5.688066247,0.3966
Washington,53045960403,"Census Tract 9604.03, Mason County, Washington",18.76955143,0.1722
Washington,53045960500,"Census Tract 9605, Mason County, Washington",48.19918255,0.2645
Washington,53045960600,"Census Tract 9606, Mason County, Washington",19.38452697,0.7186
Washington,53045960700,"Census Tract 9607, Mason County, Washington",0.747548685,0.8571
Washington,53045960800,"Census Tract 9608, Mason County, Washington",5.234384042,0.9979
Washington,53045960900,"Census Tract 9609, Mason County, Washington",2.188289842,0.8182
Washington,53045961000,"Census Tract 9610, Mason County, Washington",22.63383245,0.4907
Washington,53045961101,"Census Tract 9611.01, Mason County, Washington",24.25325003,0.2914
Washington,53045961102,"Census Tract 9611.02, Mason County, Washington",16.74719896,0.3926
Washington,53045961200,"Census Tract 9612, Mason County, Washington",25.23814256,0.2306
Washington,53045961300,"Census Tract 9613, Mason County, Washington",68.40215349,0.5782
Washington,53047940100,"Census Tract 9401, Okanogan County, Washington",357.0175132,0.8773
Washington,53047940200,"Census Tract 9402, Okanogan County, Washington",674.7648159,0.9714
Washington,53047970301,"Census Tract 9703.01, Okanogan County, Washington",401.1834148,0.8902
Washington,53047970302,"Census Tract 9703.02, Okanogan County, Washington",153.1478143,0.5246
Washington,53047970303,"Census Tract 9703.03, Okanogan County, Washington",714.1294314,0.4993
Washington,53047970400,"Census Tract 9704, Okanogan County, Washington",226.2783188,0.9148
Washington,53047970500,"Census Tract 9705, Okanogan County, Washington",398.9287239,0.7633
Washington,53047970601,"Census Tract 9706.01, Okanogan County, Washington",9.650674316,0.8771
Washington,53047970602,"Census Tract 9706.02, Okanogan County, Washington",5.905006536,0.8564
Washington,53047970700,"Census Tract 9707, Okanogan County, Washington",33.72829272,0.8827
Washington,53047970800,"Census Tract 9708, Okanogan County, Washington",208.7540104,0.9349
Washington,53047970900,"Census Tract 9709, Okanogan County, Washington",1474.623998,0.339
Washington,53047971000,"Census Tract 9710, Okanogan County, Washington",608.0868518,0.7023
Washington,53049950200,"Census Tract 9502, Pacific County, Washington",154.9781227,0.7743
Washington,53049950301,"Census Tract 9503.01, Pacific County, Washington",143.0575096,0.6099
Washington,53049950302,"Census Tract 9503.02, Pacific County, Washington",2.425580409,0.798
Washington,53049950400,"Census Tract 9504, Pacific County, Washington",580.19407,0.3632
Washington,53049950501,"Census Tract 9505.01, Pacific County, Washington",19.45810566,0.5451
Washington,53049950502,"Census Tract 9505.02, Pacific County, Washington",5.019995501,0.7297
Washington,53049950600,"Census Tract 9506, Pacific County, Washington",1.272987174,0.7099
Washington,53049950701,"Census Tract 9507.01, Pacific County, Washington",2.332359942,0.6059
Washington,53049950702,"Census Tract 9507.02, Pacific County, Washington",8.593305804,0.6852
Washington,53049950801,"Census Tract 9508.01, Pacific County, Washington",14.29412268,0.3441
Washington,53049950802,"Census Tract 9508.02, Pacific County, Washington",1.982856937,0.5068
Washington,53051970100,"Census Tract 9701, Pend Oreille County, Washington",672.3406328,0.5867
Washington,53051970200,"Census Tract 9702, Pend Oreille County, Washington",466.9124567,0.5788
Washington,53051970300,"Census Tract 9703, Pend Oreille County, Washington",35.76977461,0.7181
Washington,53051970400,"Census Tract 9704, Pend Oreille County, Washington",160.8995004,0.4077
Washington,53051970500,"Census Tract 9705, Pend Oreille County, Washington",64.32180323,0.3282
Washington,53053060200,"Census Tract 602, Pierce County, Washington",6.049045748,0.808
Washington,53053060300,"Census Tract 603, Pierce County, Washington",2.112899952,0.4403
Washington,53053060400,"Census Tract 604, Pierce County, Washington",0.980246182,0.0492
Washington,53053060500,"Census Tract 605, Pierce County, Washington",0.816916928,0.056
Washington,53053060600,"Census Tract 606, Pierce County, Washington",0.823207688,0.2194
Washington,53053060700,"Census Tract 607, Pierce County, Washington",0.813080619,0.1761
Washington,53053060800,"Census Tract 608, Pierce County, Washington",0.997326949,0.0991
Washington,53053060903,"Census Tract 609.03, Pierce County, Washington",0.893464352,0.4704
Washington,53053060904,"Census Tract 609.04, Pierce County, Washington",0.752314728,0.7867
Washington,53053060906,"Census Tract 609.06, Pierce County, Washington",0.607499837,0.4078
Washington,53053060907,"Census Tract 609.07, Pierce County, Washington",0.501856152,0.6505
Washington,53053060908,"Census Tract 609.08, Pierce County, Washington",0.671003963,0.2706
Washington,53053061001,"Census Tract 610.01, Pierce County, Washington",1.109722013,0.5007
Washington,53053061002,"Census Tract 610.02, Pierce County, Washington",1.169545429,0.661
Washington,53053061100,"Census Tract 611, Pierce County, Washington",1.680938687,0.4746
Washington,53053061200,"Census Tract 612, Pierce County, Washington",0.729929692,0.7023
Washington,53053061300,"Census Tract 613, Pierce County, Washington",0.60797397,0.6816
Washington,53053061400,"Census Tract 614, Pierce County, Washington",0.357868677,0.8935
Washington,53053061501,"Census Tract 615.01, Pierce County, Washington",0.211315169,0.6924
Washington,53053061502,"Census Tract 615.02, Pierce County, Washington",0.239970115,0.5411
Washington,53053061601,"Census Tract 616.01, Pierce County, Washington",0.294428258,0.8589
Washington,53053061602,"Census Tract 616.02, Pierce County, Washington",0.408093984,0.7488
Washington,53053061700,"Census Tract 617, Pierce County, Washington",1.020715463,0.7556
Washington,53053061800,"Census Tract 618, Pierce County, Washington",0.534294125,0.611
Washington,53053061900,"Census Tract 619, Pierce County, Washington",0.401494342,0.8211
Washington,53053062000,"Census Tract 620, Pierce County, Washington",0.797431519,0.7558
Washington,53053062300,"Census Tract 623, Pierce County, Washington",0.948261107,0.5937
Washington,53053062400,"Census Tract 624, Pierce County, Washington",0.875126438,0.6367
Washington,53053062501,"Census Tract 625.01, Pierce County, Washington",0.643989178,0.4418
Washington,53053062502,"Census Tract 625.02, Pierce County, Washington",0.47585836,0.2901
Washington,53053062600,"Census Tract 626, Pierce County, Washington",2.683162953,0.8928
Washington,53053062801,"Census Tract 628.01, Pierce County, Washington",1.451914177,0.8811
Washington,53053062802,"Census Tract 628.02, Pierce County, Washington",1.161612578,0.683
Washington,53053062901,"Census Tract 629.01, Pierce County, Washington",0.373273375,0.6196
Washington,53053062902,"Census Tract 629.02, Pierce County, Washington",0.777709042,0.4247
Washington,53053063000,"Census Tract 630, Pierce County, Washington",0.851320547,0.7754
Washington,53053063100,"Census Tract 631, Pierce County, Washington",0.913801503,0.7862
Washington,53053063200,"Census Tract 632, Pierce County, Washington",0.911613849,0.6383
Washington,53053063301,"Census Tract 633.01, Pierce County, Washington",0.728199183,0.8096
Washington,53053063302,"Census Tract 633.02, Pierce County, Washington",0.57776728,0.8784
Washington,53053063401,"Census Tract 634.01, Pierce County, Washington",0.745812384,0.9216
Washington,53053063402,"Census Tract 634.02, Pierce County, Washington",0.744679947,0.6498
Washington,53053063501,"Census Tract 635.01, Pierce County, Washington",0.742147504,0.7924
Washington,53053063502,"Census Tract 635.02, Pierce County, Washington",0.745611225,0.753
Washington,53053070100,"Census Tract 701, Pierce County, Washington",732.4051711,0.294
Washington,53053070204,"Census Tract 702.04, Pierce County, Washington",1.99751723,0.3285
Washington,53053070205,"Census Tract 702.05, Pierce County, Washington",7.414252613,0.3056
Washington,53053070206,"Census Tract 702.06, Pierce County, Washington",15.07025643,0.2791
Washington,53053070207,"Census Tract 702.07, Pierce County, Washington",12.65183242,0.2487
Washington,53053070208,"Census Tract 702.08, Pierce County, Washington",8.448394774,0.0038
Washington,53053070209,"Census Tract 702.09, Pierce County, Washington",5.279029016,0.2638
Washington,53053070307,"Census Tract 703.07, Pierce County, Washington",10.7242734,0.1057
Washington,53053070308,"Census Tract 703.08, Pierce County, Washington",1.243859253,0.2209
Washington,53053070309,"Census Tract 703.09, Pierce County, Washington",4.465305537,0.2119
Washington,53053070310,"Census Tract 703.10, Pierce County, Washington",2.171395949,0.0996
Washington,53053070311,"Census Tract 703.11, Pierce County, Washington",1.92377059,0.261
Washington,53053070312,"Census Tract 703.12, Pierce County, Washington",3.199931136,0.0617
Washington,53053070313,"Census Tract 703.13, Pierce County, Washington",5.349448229,0.2953
Washington,53053070314,"Census Tract 703.14, Pierce County, Washington",1.62286856,0.0561
Washington,53053070315,"Census Tract 703.15, Pierce County, Washington",3.766664007,0.1923
Washington,53053070316,"Census Tract 703.16, Pierce County, Washington",1.349714522,0.1235
Washington,53053070401,"Census Tract 704.01, Pierce County, Washington",3.619089259,0.4114
Washington,53053070403,"Census Tract 704.03, Pierce County, Washington",5.231542331,0.4631
